=== SHEET: background lists ===
COMPLETE	√	YES	X		1)	Yes	Phase	Description	Phase + Description		Description2	Phase + Description	Phase
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 87 ===
						Laboratory Equipment - N/A										87				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Laboratory Equipment - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 88 ===
						Broadcast, Theater, & Stage Equipment - N/A										88				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Broadcast, Theater, & Stage Equipment - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 89 ===
						Scoreboard										89				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		YESCO		Image360		Y C Signs		The Monument Company								1	YESCO	99483	99483	99483
						Contact Name:		Karen Munson		Tina Ayala		Mary Palmer		Jon Wayne Nielson								2	Y C Signs	112000	112000	112000
						Phone:		7752848127		7027338822		7026068627		7025302303								3
						Email:		kmunson@yesco.com		tina@image360lv.com		mary.ycsigns@gmail.com		jwn@buildmonuments.com								4
						PQ Status:																5
								COMPLETE				COMPLETE										6
																						7
		BASE PRICE TOTAL						99483				112000
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL						99483				112000
		BASE PRICE & ALL ALTERNATES TOTAL						99483				112000
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Scoreboard					12000		70133		107185.7				75334.14
																						Warranty:
		Supply						√		√		√	86400
		Daktronics FB-2021						√		√		√											INSERT WARRANTY % HERE:
		Engineering						√				√	4000
		Steel Supports						√		√		√	6300									Warranty Currently in Estimate		0
		Prime & Paint Steel						√				√										Warranty Needed in Estimate		#NAME?
																							IC
		Installation						√	29350	√		√	15300
		Final Electrical Connections						√				√
		Permits						√		√		√
		Scoreboard Controller - wireless
  - 2.4 GHz spread spectrum radio system w/ frequency hopping technology & 64 non-interfering channels
  - Transmitter installed inside console & receiver installed inside scoreboard
		Hard carrying case
		Battery pack
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					12000
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:					YESCO					Base Bid Price:	99483			Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 90 ===
						Medical Equipment - N/A										90				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Medical Equipment - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
